city,adm_cd,adm_nm,year,mean_temp,mean_skin_temp,temp_p95,hot_hour_ratio,tropical_night_ratio,mean_cooling_amount,green_ratio,impervious_ratio,building_area,building_density,log_building_density,log_building_area,building_density_zscore_city,building_growth,building_growth_rate,road_area,road_ratio,log_road_ratio,log_road_area,road_ratio_zscore_city,road_area_zscore_city,road_area_change,road_ratio_change,road_area_growth_rate,road_ratio_growth_rate,population
서울,11170710,구로2동,2023,7.380606764995421,6.787028954361492,16.524816260654607,0.0122146118721461,0.1059360730593607,-3.369294827266562,0.1115682291231179,0.4986579727938565,312871.75738169,0.1838135730963832,0.1687410689093678,12.653551860931127,0.5348912975707335,47883.62485850247,0.1807010163155606,534776.7421939882,0.3141837557156032,0.2732157548175061,13.18960650440963,1.2455486552762889,2.159159338942671,172.44213212176692,0.0001013105328616,0.0003225603162971,0.0003225603162974,22439.0
서울,11170710,구로2동,2024,13.344831646946464,13.633129107819432,28.149465610744837,0.0218579234972677,0.1722449908925318,-3.264684342219773,0.1117184604297771,0.4925929148616483,299952.1796717202,0.1762232627352317,0.1623086807219969,12.611381673697563,0.4743747270664732,-12919.577709969832,-0.0412935249192483,537263.9714117985,0.315645014134904,0.2743270504170056,13.194246680867158,1.2632363815822811,2.1771860254103563,2487.2292178103235,0.0014612584193007,0.0046509674441079,0.0046509674441077,22133.0
서울,11170720,개봉1동,2018,6.862000359901472,7.095755469891434,17.91689399618879,0.0312785388127853,0.1235159817351598,-3.27079064036165,0.1570853613949356,0.4273033893730904,101533.96264198831,0.0769596875848353,0.074141967190374,11.528158477678394,-0.317041019888911,-20966.74472617345,-0.1711561114758326,360527.3616871383,0.2732688885497413,0.2415875215829992,12.795325905808513,0.7502967801000381,0.8962524355127064,34112.85034523695,0.0258565137899187,0.1045077628595549,0.1045077628595546,33500.0
서울,11170720,개봉1동,2019,8.118074600841423,8.309329678134434,16.943340387643445,0.0121004566210045,0.1141552511415525,-3.49997195919534,0.1570853613949356,0.4055476529921259,71573.00399020649,0.0542501827296612,0.0528297869712055,11.178487214259384,-0.4981009879659602,-29960.958651781824,-0.2950831216686088,360428.0242246133,0.2731935937431322,0.24152838479449,12.795050334838317,0.749385378041392,0.8955324675746447,-99.33746252499986,-7.529480660911636e-05,-0.0002755337682558,-0.0002755337682555,32720.0
서울,11170720,개봉1동,2020,6.00164867311092,6.407745358117936,16.80949113360518,0.001707650273224,0.0721766848816029,-3.0483667038089823,0.1570853613949356,0.4141957594201577,83123.16540217926,0.0630048574285511,0.0610996688964552,11.328090737633216,-0.4283010900106861,11550.161411972776,0.1613759485846536,360428.0242246133,0.2731935937431322,0.24152838479449,12.795050334838317,0.749385378041392,0.8955324675746447,0.0,0.0,0.0,0.0,34337.0
서울,11170720,개봉1동,2021,12.57772999354926,12.785879594111163,27.1272922879053,0.0136986301369863,0.1098173515981735,-3.0220652648138997,0.1570853613949356,0.4141394187575342,83123.16540217926,0.0630048574285511,0.0610996688964552,11.328090737633216,-0.4283010900106861,0.0,0.0,360104.32153753325,0.2729482368495389,0.2413356564151006,12.794151827471492,0.7464154683225873,0.8931863682256361,-323.70268708007643,-0.0002453568935932,-0.0008981063217169,-0.0008981063217169,33775.0
서울,11170720,개봉1동,2022,6.459623678069614,6.5482055155946695,18.68675019916905,0.0061677631578947,0.1371984649122807,-3.043065964859448,0.1570853613949356,0.4256970088786747,73837.88391935817,0.0559668935447338,0.0544568339827116,11.209640754210907,-0.4844138729294669,-9285.281482821098,-0.11170509975042,370810.8808492711,0.281063486548255,0.2476905818334931,12.823450153285858,0.8446460849471007,0.9707842777702532,10706.55931173783,0.0081152496987161,0.0297318267829282,0.0297318267829281,33360.0
서울,11170720,개봉1동,2023,11.967126698717596,12.157297196538185,24.97815070922365,0.0111872146118721,0.10662100456621,-3.1463279209849744,0.1570853613949356,0.4261007665117062,83123.16540217926,0.0630048574285511,0.0610996688964552,11.328090737633216,-0.4283010900106861,9285.281482821098,0.1257522695661483,371000.52099973,0.2812072280742735,0.2478027803809369,12.8239614413109,0.8463859967501322,0.9721587323277696,189.6401504589012,0.0001437415260184,0.0005114201342327,0.0005114201342329,33131.0
서울,11170720,개봉1동,2024,9.541343308122713,9.243090963981537,20.564749915372047,0.0206056466302367,0.174408014571949,-3.029658056902772,0.1612107274027025,0.4266388550298972,84416.1392629084,0.0639848926974191,0.0620211922260004,11.343525731803162,-0.4204873945722673,1292.9738607291365,0.0155549160630886,371000.52314402105,0.2812072296995815,0.2478027816495123,12.823961447090635,0.846386016423588,0.9721587478689436,0.0021442910656332,1.625307999297831e-09,5.7797521681508844e-09,5.779751859253593e-09,33088.0
서울,11170730,오류2동,2018,7.039258296977955,7.180323087175412,17.741684858801246,0.0303652968036529,0.1220319634703196,-3.112927654824342,0.3124621770939607,0.2380644733792611,248474.97421831184,0.081230742766826,0.0780999689475005,12.423101436618587,-0.2829884449940269,-9544.32654602488,-0.0369907464974577,318366.4630016798,0.1040794725627052,0.0990119312809777,12.670961538665631,-1.2976476794989236,0.590682970359952,44738.95496297884,0.0146259338739736,0.1635031334519594,0.1635031334519595,44638.0
서울,11170730,오류2동,2019,8.176071235806152,8.265292490788443,16.809421276329427,0.0114155251141552,0.1134703196347031,-3.305452837452125,0.3100679787844954,0.2531767598432953,271970.81419348693,0.0889119369760949,0.0851789747269967,12.513453715620116,-0.2217472692311404,23495.8399751751,0.0945601867918154,343265.8155738738,0.1122194991799344,0.1063575676981435,12.74626331172052,-1.199117151956823,0.771145960603549,24899.35257219401,0.0081400266172292,0.0782097220210742,0.0782097220210743,52659.0
서울,11170730,오류2동,2020,11.41861718388073,11.626193962480574,23.071020628316,0.0015938069216757,0.0720628415300546,-3.112361797787155,0.3853906145268869,0.2593472068074484,289510.51842298964,0.0946459679663593,0.090430994064579,12.575950362502448,-0.1760305759491405,17539.704229502706,0.064491126672969,354245.453913228,0.115808931799548,0.1095796412364242,12.777748147377851,-1.1556690520650144,0.8507230644968373,10979.638339354193,0.0035894326196136,0.0319858192724444,0.0319858192724443,39112.0
서울,11170730,오류2동,2021,12.663761884678925,12.742626258220708,27.23737141789724,0.0131278538812785,0.1098173515981735,-2.8507284482044755,0.3390074280940324,0.2700612828768183,307929.78857446683,0.1006675441847866,0.0959168540900659,12.63763032428353,-0.1280213214614293,18419.27015147719,0.0636221103530535,365776.99912258337,0.1195787922675973,0.1129525362393094,12.80978186857734,-1.110036972694315,0.9343002227613232,11531.54520935536,0.0037698604680492,0.0325524155129454,0.0325524155129458,38456.0
서울,11170730,오류2동,2022,6.160893875638247,6.21121558349645,18.08771847183044,0.0053453947368421,0.1366502192982456,-2.89678874356976,0.3321130425085328,0.2798010797986484,331548.138732385,0.1083887890799326,0.1029074194480754,12.711531309093097,-0.0664608267194361,23618.350157918176,0.076700439627024,383972.5112258288,0.1255272181314864,0.1182515642188317,12.858328848007815,-1.038034562140334,1.0661758011983369,18195.51210324542,0.0059484258638891,0.0497448230667656,0.0497448230667652,37958.0
서울,11170730,오류2동,2023,12.144133572638976,12.24737211841165,25.049244529759097,0.0100456621004566,0.10662100456621,-2.9610414740465307,0.3380028461216027,0.2834977659145397,331553.60245800257,0.1083905752658114,0.102909030962426,12.71154778834145,-0.0664465856886317,5.463725617562886,1.647943384165106e-05,390947.382656443,0.127807423567846,0.1202754147135319,12.876330816586544,-1.0104339343889035,1.1167275635898988,6974.871430614207,0.0022802054363595,0.0181650280337698,0.0181650280337698,37288.0
서울,11170730,오류2동,2024,9.154288561160405,9.013555778420764,20.703178071755563,0.0195810564663023,0.1754326047358834,-2.7982218114855777,0.3438145017450599,0.283537341219045,331553.60245800257,0.1083905752658114,0.102909030962426,12.71154778834145,-0.0664465856886317,0.0,0.0,391406.5244133241,0.1279575249052706,0.1204084971410674,12.877504558116312,-1.0086170405804833,1.1200552844273066,459.1417568810866,0.0001501013374246,0.0011744336380033,0.0011744336380032,36108.0
서울,11170740,항동,2018,7.108154042193085,7.235458220471081,17.527020517782308,0.0303652968036529,0.1220319634703196,-3.1592447122307425,0.3857299841854014,0.1021397610448481,8228.86600957681,0.0056911625884938,0.0056750291059281,9.015525012806725,-0.8852558243519846,1862.5696397298025,0.2925672214305918,74296.17703276292,0.0513839480075241,0.0501073420311238,11.215828235808589,-1.935497907474846,-1.1782647766890182,3292.107974993094,0.0022768534233948,0.0463650607448228,0.0463650607448225,0.0
서울,11170740,항동,2019,8.131341119024475,8.227515578111484,16.63605838113652,0.0114155251141552,0.1134703196347031,-3.2832911457966936,0.3535422262361662,0.1197737079135529,50168.78549890025,0.0346972128127042,0.0341088359097674,10.823168241983812,-0.6539943080340606,41939.91948932344,5.096682755620699,73282.31836946412,0.0506827536402965,0.0494401944161736,11.20208828174884,-1.9439854781132824,-1.1856129181932111,-1013.8586632988008,-0.0007011943672275,-0.0136461753994652,-0.0136461753994637,0.0
서울,11170740,항동,2020,11.538393549502947,11.744125657364496,23.53219413384378,0.0015938069216757,0.0720628415300546,-3.109165461132608,0.3747807163277103,0.1467480554019291,65556.97483082871,0.0453398320179032,0.0443420306545886,11.090690142063822,-0.5691420707951458,15388.189331928455,0.3067283606509825,98899.16236389444,0.0683996084300955,0.0661618357523806,11.501866159307074,-1.7295327335570372,-0.9999497667343584,25616.843994430325,0.017716854789799,0.3495637769711249,0.3495637769711234,16284.0
서울,11170740,항동,2021,7.17854877986428,7.405953900199065,18.178431845173854,0.0131278538812785,0.1098173515981735,-2.512961844124267,0.3902771241331216,0.1717747826772269,96133.80793379684,0.0664870628061686,0.064370128341083,11.473506734724344,-0.4005379133791398,30576.83310296813,0.4664161697801394,110932.88314397278,0.0767222450393512,0.073921468013732,11.616689655474516,-1.6287918128927878,-0.9127329915417942,12033.720780078336,0.0083226366092556,0.1216766703827164,0.1216766703827178,16349.0
서울,11170740,항동,2022,5.729467009766156,5.7705989128834405,17.655617747625968,0.0053453947368421,0.1366502192982456,-2.8792822741438218,0.4264426855573384,0.1871989105868839,96133.80797344196,0.0664870628335876,0.0643701283667927,11.473506735136734,-0.4005379131605317,3.964512143284082e-05,4.1239520502654685e-10,130198.57989470252,0.090046585533098,0.0862204343489572,11.776823782136212,-1.467508028485909,-0.773101037872218,19265.696750729738,0.0133243404937467,0.1736698461692914,0.1736698461692913,16407.0
서울,11170740,항동,2023,12.25365597945223,12.354643731651866,25.220535456818187,0.0100456621004566,0.10662100456621,-2.944058787637616,0.4517748343566159,0.1975190713286385,96624.67708782878,0.0668265526170394,0.0646884029832006,11.478599793242442,-0.3978312046811408,490.86911438682,0.0051061028865352,139300.40736046972,0.0963414966301817,0.0919787245100384,11.844395262807096,-1.3913116055020482,-0.7071337402731657,9101.8274657672,0.0062949110970837,0.0699072714397366,0.0699072714397361,16335.0
